chapter,verse,source_ranges,mirror_ranges,local_records,source_sha
25,36,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
26,1,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,2,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,3,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,4,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,5,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,6,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,7,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,8,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,9,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,10,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,11,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,12,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,13,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,14,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,15,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,16,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,17,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,18,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,19,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,20,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,21,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,22,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,23,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,24,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,25,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,26,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,27,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,28,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,29,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,30,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,31,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,32,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,33,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,34,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
26,35,1,1,1,79df81fb2a6b41a22650f768ec5be665837fac5a
27,1,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,2,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,3,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,4,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,5,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,6,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,7,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,8,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,9,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,10,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,11,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,12,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,13,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,14,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,15,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,16,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,17,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,18,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,19,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,20,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,21,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,22,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,23,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,24,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,25,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,26,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,27,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,28,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,29,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,30,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,31,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,32,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,33,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,34,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,35,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,36,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,37,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,38,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,39,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,40,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,41,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,42,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,43,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,44,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,45,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,46,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,47,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,48,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,49,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,50,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,51,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,52,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,53,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,54,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
27,55,1,1,1,5c7ad6c2e236bddaa7faed4807cc4b96d1902688
28,1,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,2,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,3,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,4,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,5,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,6,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,7,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,8,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,9,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,10,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,11,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,12,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,13,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,14,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,15,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,16,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,17,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,18,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,19,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,20,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,21,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,22,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,23,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,24,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,25,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,26,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,27,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,28,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,29,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,30,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,31,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,32,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,33,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,34,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,35,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,36,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,37,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,38,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,39,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,40,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,41,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,42,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,43,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
28,44,1,1,1,06df92c25d98ae46fb41d814b2a0ca089bfcd309
29,1,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,2,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,3,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,4,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,5,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,6,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,7,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,8,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,9,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,10,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,11,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,12,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,13,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,14,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,15,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,16,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,17,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,18,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,19,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,20,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,21,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,22,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,23,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,24,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,25,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,26,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,27,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,28,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,29,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,30,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,31,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,32,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,33,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,34,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,35,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,36,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,37,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,38,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,39,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,40,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,41,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,42,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,43,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,44,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,45,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,46,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,47,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,48,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
29,49,1,1,1,ea02b3e78b49b5473230e035a3cacd2be1b1e332
30,1,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,2,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,3,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,4,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,5,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,6,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,7,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,8,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,9,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,10,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,11,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,12,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,13,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,14,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,15,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,16,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,17,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,18,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,19,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,20,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,21,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,22,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,23,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,24,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,25,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,26,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,27,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,28,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,29,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,30,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,31,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,32,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,33,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,34,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,35,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,36,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,37,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,38,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,39,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,40,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,41,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,42,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,43,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,44,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,45,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,46,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,47,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,48,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,49,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
30,50,1,1,1,2939d595210db4c11a02bd045d75e21f982d378f
31,1,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,2,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,3,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,4,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,5,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,6,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,7,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,8,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,9,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,10,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,11,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,12,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,13,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,14,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,15,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,16,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,17,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,18,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,19,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,20,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,21,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,22,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,23,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,24,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,25,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,26,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,27,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
31,28,1,1,1,f2de63ce4fe713e32beb98d8079faa55b6d2dfe8
